landmark_id,x,y,z,visible,vertex_index
0,-0.8479058742523193,0.3802279829978943,-1.195844292640686,0,16743
1,-0.791134774684906,0.23731282353401184,-1.2167174816131592,0,16876
2,-0.7511458396911621,0.10276071727275848,-1.2116326093673706,0,16885
3,-0.7382086515426636,-0.027362557128071785,-1.1705321073532104,0,16893
4,-0.7129781246185303,-0.1494714766740799,-1.1444897651672363,0,16652
5,-0.7055894732475281,-0.2710515260696411,-1.1038672924041748,0,16279
6,-0.6821060180664062,-0.418102890253067,-1.057348608970642,0,16262
7,-0.67207932472229,-0.5695356130599976,-1.0092378854751587,0,16304
8,-0.6584785580635071,-0.7053141593933105,-0.9570020437240601,0,32151
9,-0.6434251070022583,-0.8284839391708374,-0.854973554611206,0,32511
10,-0.6027671098709106,-0.9336017966270447,-0.7484867572784424,0,32829
11,-0.5528557896614075,-1.019304633140564,-0.5492208003997803,0,33141
12,-0.46338847279548645,-1.079785704612732,-0.32749855518341064,0,33400
13,-0.3820645213127136,-1.1216299533843994,-0.09680592268705368,0,33586
14,-0.3079756796360016,-1.1599122285842896,0.0872633308172226,0,33704
15,-0.1667790412902832,-1.1820546388626099,0.1681673377752304,0,33794
16,-0.09581951051950455,-1.1689214706420898,0.22436541318893433,0,33838
17,-0.006892284844070673,-1.1811832189559937,0.21357911825180054,0,33884
18,0.1534031629562378,-1.1483428478240967,0.2423599362373352,0,33973
19,0.3268517553806305,-1.12408447265625,0.08116680383682251,0,34097
20,0.5159763693809509,-1.0647770166397095,-0.03794263303279877,0,34290
21,0.7047236561775208,-0.9974234700202942,-0.1828165054321289,0,34561
22,0.8475595712661743,-0.9141744375228882,-0.3082331120967865,0,34879
23,0.9640081524848938,-0.8290780186653137,-0.386247843503952,0,35202
24,1.0498428344726562,-0.7024111151695251,-0.4460352063179016,0,35613
25,1.096528172492981,-0.5655802488327026,-0.4806155860424042,0,27801
26,1.1345326900482178,-0.4127056300640106,-0.5216909646987915,0,27813
27,1.1761205196380615,-0.2574118673801422,-0.5408499836921692,0,27709
28,1.212425708770752,-0.13766159117221832,-0.5711342692375183,0,27447
29,1.2421642541885376,-0.0066671292297542095,-0.5351927876472473,1,27083
30,1.2670916318893433,0.11777309328317642,-0.5518587827682495,1,27075
31,1.305776834487915,0.23976169526576996,-0.5578315854072571,1,27196
32,1.3264672756195068,0.3840585947036743,-0.5075691342353821,1,27314
33,-0.803963303565979,0.5820682048797607,-0.11010967195034027,0,28111
34,-0.7036280632019043,0.6823065876960754,0.07647214084863663,1,28787
35,-0.5453565716743469,0.7154927849769592,0.2352881282567978,1,29177
36,-0.41225606203079224,0.7020776271820068,0.3228151500225067,1,29382
37,-0.31688904762268066,0.6407802104949951,0.3736836016178131,1,29549
38,-0.31606125831604004,0.601199746131897,0.33075109124183655,0,29526
39,-0.43063199520111084,0.6025112867355347,0.27402758598327637,1,5547
40,-0.5815805196762085,0.63251793384552,0.241202712059021,1,4515
41,-0.7304131984710693,0.640005350112915,0.10430731624364853,1,2967
42,0.045741237699985504,0.650551974773407,0.5019431710243225,1,30288
43,0.1652068942785263,0.7082549333572388,0.5154503583908081,1,30454
44,0.3400857448577881,0.7138741612434387,0.5211359262466431,1,30662
45,0.5556234121322632,0.6918138861656189,0.48790228366851807,1,31056
46,0.7453666925430298,0.5958555936813354,0.3818109929561615,1,31716
47,0.5387908220291138,0.6378777623176575,0.5202198028564453,1,13141
48,0.3357066810131073,0.61252760887146,0.5387778878211975,1,11593
49,0.20558135211467743,0.5974359512329102,0.4878436326980591,1,30488
50,0.06801459938287735,0.5997394919395447,0.48319992423057556,1,30318
51,-0.13173118233680725,0.41845613718032837,0.4853334426879883,1,8161
52,-0.16885855793952942,0.28274667263031006,0.6039537787437439,1,8174
53,-0.21350149810314178,0.10386021435260773,0.7431153655052185,1,8185
54,-0.2392473816871643,-0.0018397795502096415,0.8384723663330078,1,8190
55,-0.18198825418949127,0.3572818338871002,0.36125895380973816,0,7082
56,-0.31305915117263794,0.035798538476228714,0.5248568654060364,0,6743
57,-0.32987526059150696,-0.0830833837389946,0.3629239499568939,0,5485
