landmark_id,x,y,z,visible,vertex_index
0,-0.3382444679737091,0.2795497179031372,0.13748830556869507,0,2476
1,-0.31439608335494995,0.26826900243759155,0.16557219624519348,1,3124
2,-0.2964847683906555,0.26733556389808655,0.18066328763961792,0,3513
3,-0.27368706464767456,0.2654608190059662,0.19192779064178467,1,3900
4,-0.25501173734664917,0.2648297846317291,0.19637702405452728,1,4158
5,-0.23331648111343384,0.2634923458099365,0.19201621413230896,0,4417
6,-0.20077034831047058,0.2594122290611267,0.1903933584690094,1,4805
7,-0.1834987998008728,0.263569712638855,0.1897483468055725,1,5062
8,-0.1669214367866516,0.26243990659713745,0.18885241448879242,1,5320
9,-0.15462803840637207,0.2662796080112457,0.16755065321922302,1,5704
10,-0.13956117630004883,0.27172166109085083,0.1509219855070114,0,6216
11,-0.35795700550079346,0.28558114171028137,0.13373295962810516,0,1955
12,-0.3320842385292053,0.30894291400909424,0.1554485708475113,1,2985
13,-0.3154163062572479,0.33483827114105225,0.1739494949579239,1,3499
14,-0.2940748929977417,0.3511941432952881,0.18553240597248077,0,3886
15,-0.27081727981567383,0.36884939670562744,0.19096148014068604,0,4272
16,-0.2545410096645355,0.37355324625968933,0.19191989302635193,0,4530
17,-0.23314301669597626,0.3708128035068512,0.1870032697916031,0,4918
18,-0.21433500945568085,0.3638938367366791,0.17954224348068237,0,5306
19,-0.2030436396598816,0.3471564054489136,0.170865997672081,1,5437
20,-0.18509207665920258,0.3178969621658325,0.1631971299648285,1,5568
21,-0.1642961949110031,0.299044132232666,0.1545892059803009,1,5826
22,0.3429248332977295,0.27925336360931396,0.1322615146636963,1,14197
23,0.31934407353401184,0.26331353187561035,0.163783997297287,0,13298
24,0.29086771607398987,0.25555840134620667,0.17792771756649017,1,12784
25,0.2669287323951721,0.25149863958358765,0.18865293264389038,1,12397
26,0.2487432360649109,0.24833858013153076,0.1885358989238739,0,12140
27,0.22915136814117432,0.2519184350967407,0.19473674893379211,1,11881
28,0.20733442902565002,0.2534712851047516,0.19365765154361725,1,11623
29,0.17841947078704834,0.25204604864120483,0.18186528980731964,1,11237
30,0.1635364443063736,0.2563755214214325,0.1819036453962326,1,10978
31,0.14689281582832336,0.26019287109375,0.17261765897274017,1,10588
32,0.12934841215610504,0.2706124186515808,0.15890046954154968,1,10202
33,0.3682873249053955,0.2925716042518616,0.1431645303964615,0,14192
34,0.3332485258579254,0.31441065669059753,0.1582198441028595,1,13287
35,0.3078345060348511,0.3340669870376587,0.17224012315273285,1,12770
36,0.28398585319519043,0.34708404541015625,0.18283359706401825,0,12383
37,0.2646201550960541,0.3551543056964874,0.18767790496349335,0,12125
38,0.24567684531211853,0.36423665285110474,0.18878042697906494,0,11737
39,0.22811470925807953,0.3611235022544861,0.18456275761127472,0,11480
40,0.21260154247283936,0.3564419746398926,0.175022155046463,0,11094
41,0.1929759830236435,0.338020920753479,0.16802729666233063,1,10838
42,0.1770104467868805,0.31729856133461,0.16356727480888367,1,10710
43,0.15378785133361816,0.28985461592674255,0.15822282433509827,1,10453
44,-0.47392043471336365,0.34924161434173584,0.10156985372304916,0,28114
45,-0.43663182854652405,0.3955240845680237,0.14615702629089355,1,28536
46,-0.38050252199172974,0.4284101128578186,0.17857539653778076,1,28821
47,-0.2988685369491577,0.4493575692176819,0.21874834597110748,1,29084
48,-0.2344030886888504,0.43934404850006104,0.24841974675655365,1,29267
49,-0.16765619814395905,0.42106592655181885,0.26610448956489563,1,29411
50,-0.11619611084461212,0.3934146761894226,0.2701779007911682,1,29550
51,-0.4296707510948181,0.3738093972206116,0.16685310006141663,1,2322
52,-0.37359893321990967,0.40249326825141907,0.21180610358715057,0,3355
